IRIG Time	ARC_DECOM_STREAM_1: FGM_HK1	ARC_DECOM_STREAM_1: FGM_HK2	ARC_DECOM_STREAM_1: FGM_HK3	ARC_DECOM_STREAM_1: FGM_HK4	ARC_DECOM_STREAM_1: FGM_HK5	ARC_DECOM_STREAM_1: FGM_HK6	ARC_DECOM_STREAM_1: FGM_HK7	ARC_DECOM_STREAM_1: FGM_HK8	ARC_DECOM_STREAM_1: FGM_HK9	ARC_DECOM_STREAM_1: FGM_HK10	
22:03:54.967219	2445	2395	1581	2891	2727	2671	1510	845	0	8533	
22:03:54.989337	2450	2405	1561	2902	2733	2688	1517	824	0	8534	
22:03:55.011456	2464	2409	1555	2913	2715	2692	1517	819	0	8535	
22:03:55.033574	2465	2395	1573	2891	2738	2697	1499	823	0	8536	
22:03:55.055692	2450	2406	1551	2898	2745	2675	1510	833	0	8537	
22:03:55.077811	2454	2413	1562	2902	2733	2688	1511	832	0	8538	
22:03:55.099929	2464	2397	1558	2913	2715	2692	1513	819	0	8539	
22:03:55.122048	2469	2394	1572	2893	2719	2697	1499	822	0	8540	
22:03:55.144165	2443	2406	1561	2898	2740	2671	1510	841	0	8541	
22:03:55.166284	2450	2405	1563	2902	2753	2675	1511	815	0	8542	
22:03:55.188403	2468	2395	1558	2913	2715	2692	1513	822	0	8543	
22:03:55.210521	2465	2395	1573	2891	2738	2697	1499	822	0	8544	
22:03:55.232639	2443	2398	1577	2898	2740	2671	1502	829	0	8545	
22:03:55.254758	2450	2405	1563	2902	2733	2675	1511	825	0	8546	
22:03:55.276876	2464	2409	1555	2916	2719	2688	1517	819	0	8547	
22:03:55.298995	2468	2395	1558	2913	2715	2692	1513	822	0	8548	
22:03:55.321113	2445	2395	1581	2891	2740	2685	1499	823	0	8549	
22:03:55.343231	2450	2406	1551	2902	2733	2675	1510	833	0	8550	
22:03:55.365349	2454	2409	1555	2916	2719	2690	1517	819	0	8551	
22:03:55.387468	2468	2395	1572	2913	2715	2692	1513	822	0	8552	
22:03:55.409586	2447	2398	1577	2898	2740	2671	1502	845	0	8553	
22:03:55.431704	2450	2405	1551	2902	2745	2675	1510	833	0	8554	
22:03:55.453823	2450	2405	1562	2902	2733	2675	1511	815	0	8555	
22:03:55.475941	2454	2409	1555	2913	2715	2692	1517	819	0	8556	
22:03:55.498060	2461	2394	1573	2891	2738	2697	1499	822	0	8557	
22:03:55.520178	2443	2398	1577	2898	2735	2671	1510	841	0	8558	
22:03:55.542296	2450	2404	1551	2902	2745	2675	1510	833	0	8559	
22:03:55.564414	2450	2413	1562	2902	2733	2688	1511	825	0	8560	
22:03:55.586533	2468	2395	1558	2913	2715	2692	1513	819	0	8561	
22:03:55.608651	2465	2395	1573	2891	2738	2697	1499	823	0	8562	
22:03:55.630769	2450	2406	1551	2898	2741	2675	1510	833	0	8563	
22:03:55.652887	2454	2413	1555	2916	2729	2688	1517	819	0	8564	
22:03:55.675006	2469	2395	1572	2893	2719	2693	1499	822	0	8565	
22:03:55.697124	2443	2406	1565	2898	2741	2681	1510	841	0	8566	
22:03:55.719243	2454	2413	1555	2916	2729	2688	1517	819	0	8567	
22:03:55.741361	2469	2395	1572	2893	2719	2701	1499	822	0	8568	
22:03:55.763480	2443	2406	1577	2898	2740	2671	1510	841	0	8569	
22:03:55.785598	2454	2413	1555	2916	2729	2688	1517	819	0	8570	
22:03:55.807717	2468	2395	1572	2913	2715	2692	1499	822	0	8571	
22:03:55.829835	2445	2395	1581	2891	2740	2671	1503	831	0	8572	
22:03:55.851952	2450	2413	1562	2902	2733	2690	1517	819	0	8573	
22:03:55.874071	2468	2395	1572	2905	2719	2693	1499	822	0	8574	
22:03:55.896189	2443	2398	1577	2898	2727	2671	1510	841	0	8575	
22:03:55.918308	2450	2413	1555	2912	2729	2688	1517	824	0	8576	
22:03:55.940426	2468	2395	1559	2913	2715	2692	1513	822	0	8577	
22:03:55.962545	2445	2395	1581	2891	2740	2685	1499	831	0	8578	
22:03:55.984663	2450	2413	1562	2902	2733	2688	1517	824	0	8579	
22:03:56.006781	2469	2394	1572	2893	2719	2697	1499	822	0	8580	
22:03:56.028900	2443	2406	1565	2898	2735	2680	1510	841	0	8581	
22:03:56.051018	2454	2409	1555	2916	2719	2688	1517	819	0	8582	
22:03:56.073136	2469	2395	1572	2893	2738	2697	1499	822	0	8583	
22:03:56.095255	2443	2406	1577	2898	2740	2671	1510	841	0	8584	
22:03:56.117373	2454	2413	1555	2916	2729	2690	1517	819	0	8585	
22:03:56.139492	2468	2395	1572	2895	2719	2693	1499	822	0	8586	
22:03:56.161610	2443	2398	1577	2898	2740	2671	1510	841	0	8587	
22:03:56.183728	2450	2413	1555	2916	2729	2690	1517	819	0	8588	
22:03:56.205846	2465	2394	1572	2893	2719	2693	1499	822	0	8589	
22:03:56.227965	2443	2406	1577	2898	2740	2671	1510	841	0	8590	
22:03:56.250083	2454	2409	1555	2912	2715	2692	1517	819	0	8591	
22:03:56.272201	2469	2394	1572	2891	2736	2697	1499	822	0	8592	
22:03:56.294320	2443	2406	1577	2898	2735	2671	1510	841	0	8593	
22:03:56.316438	2450	2413	1562	2902	2729	2688	1517	819	0	8594	
22:03:56.338557	2468	2395	1559	2916	2715	2692	1513	819	0	8595	
22:03:56.360675	2469	2395	1572	2893	2738	2697	1499	822	0	8596	
22:03:56.382793	2443	2398	1577	2898	2727	2671	1510	845	0	8597	
22:03:56.404912	2450	2405	1561	2902	2733	2675	1510	832	0	8598	
22:03:56.427030	2454	2413	1562	2916	2729	2690	1517	824	0	8599	
22:03:56.449149	2468	2395	1572	2909	2715	2692	1501	822	0	8600	
22:03:56.471266	2445	2398	1581	2891	2740	2681	1499	830	0	8601	
22:03:56.493385	2450	2406	1551	2898	2741	2675	1510	833	0	8602	
22:03:56.515503	2454	2413	1555	2916	2729	2690	1517	819	0	8603	
22:03:56.537622	2468	2395	1559	2913	2715	2692	1513	819	0	8604	
22:03:56.559740	2465	2395	1573	2891	2738	2697	1499	823	0	8605	
22:03:56.581858	2443	2406	1577	2898	2727	2671	1510	841	0	8606	
22:03:56.603976	2450	2405	1563	2902	2733	2688	1511	825	0	8607	
22:03:56.626095	2468	2395	1559	2913	2715	2692	1501	822	0	8608	
22:03:56.648214	2445	2395	1581	2891	2740	2681	1499	831	0	8609	
22:03:56.670332	2443	2406	1577	2898	2740	2671	1510	845	0	8610	
22:03:56.692450	2450	2406	1551	2898	2735	2675	1510	833	0	8611	
22:03:56.714568	2454	2413	1562	2916	2729	2688	1517	819	0	8612	
22:03:56.736687	2469	2395	1572	2893	2719	2697	1499	822	0	8613	
22:03:56.758806	2443	2406	1577	2898	2740	2671	1510	841	0	8614	
22:03:56.780923	2450	2406	1551	2898	2741	2681	1510	841	0	8615	
22:03:56.803042	2450	2413	1562	2902	2733	2688	1511	825	0	8616	
22:03:56.825160	2464	2409	1555	2916	2715	2692	1517	819	0	8617	
22:03:56.847278	2465	2394	1572	2893	2719	2697	1499	822	0	8618	
22:03:56.869397	2443	2406	1577	2898	2740	2671	1510	841	0	8619	
22:03:56.891515	2450	2413	1562	2902	2729	2688	1511	815	0	8620	
22:03:56.913633	2464	2395	1558	2913	2715	2692	1513	819	0	8621	
22:03:56.935752	2445	2398	1581	2891	2740	2685	1499	831	0	8622	
22:03:56.957870	2450	2406	1551	2898	2741	2675	1510	833	0	8623	
22:03:56.979988	2454	2409	1555	2916	2715	2692	1517	819	0	8624	
22:03:57.002107	2445	2395	1581	2891	2727	2671	1502	831	0	8625	
22:03:57.024225	2450	2413	1562	2902	2729	2688	1517	819	0	8626	
22:03:57.046344	2461	2394	1581	2898	2727	2671	1510	841	0	8627	
22:03:57.068462	2450	2413	1562	2916	2729	2688	1517	819	0	8628	
22:03:57.090580	2468	2395	1572	2895	2719	2693	1499	822	0	8629	
22:03:57.112698	2443	2398	1577	2898	2740	2671	1510	841	0	8630	
22:03:57.134817	2450	2405	1551	2902	2753	2675	1511	825	0	8631	
22:03:57.156935	2464	2397	1555	2916	2715	2692	1517	819	0	8632	
22:03:57.179054	2445	2395	1581	2891	2740	2685	1499	831	0	8633	
22:03:57.201172	2450	2413	1562	2916	2729	2688	1517	819	0	8634	
22:03:57.223291	2468	2395	1572	2905	2719	2693	1499	822	0	8635	
22:03:57.245409	2443	2398	1577	2898	2740	2671	1510	845	0	8636	
22:03:57.267527	2454	2413	1555	2916	2729	2688	1517	819	0	8637	
22:03:57.289646	2465	2394	1572	2893	2719	2693	1499	822	0	8638	
22:03:57.311764	2443	2398	1577	2898	2741	2680	1510	841	0	8639	
22:03:57.333882	2454	2413	1555	2916	2729	2690	1517	819	0	8640	
22:03:57.356000	2465	2394	1572	2891	2738	2697	1499	823	0	8641	
22:03:57.378119	2450	2404	1551	2902	2745	2675	1510	833	0	8642	
22:03:57.400237	2454	2409	1555	2916	2729	2688	1517	819	0	8643	
22:03:57.422356	2465	2394	1572	2893	2719	2693	1499	822	0	8644	
22:03:57.444474	2443	2398	1581	2898	2727	2671	1510	841	0	8645	
22:03:57.466592	2454	2413	1555	2916	2729	2690	1517	819	0	8646	
22:03:57.488711	2468	2394	1572	2893	2719	2701	1499	822	0	8647	
22:03:57.510829	2443	2398	1577	2898	2740	2671	1502	845	0	8648	
22:03:57.532947	2450	2405	1551	2902	2733	2675	1510	832	0	8649	
22:03:57.555065	2464	2395	1558	2913	2715	2692	1513	819	0	8650	
22:03:57.577184	2461	2395	1573	2891	2738	2697	1499	823	0	8651	
22:03:57.599302	2443	2406	1569	2898	2740	2671	1510	841	0	8652	
22:03:57.621421	2450	2405	1562	2902	2733	2688	1517	824	0	8653	
22:03:57.643539	2454	2409	1555	2916	2715	2692	1517	819	0	8654	
22:03:57.665657	2469	2395	1572	2891	2738	2697	1499	822	0	8655	
22:03:57.687776	2447	2398	1581	2898	2740	2671	1502	831	0	8656	
22:03:57.709894	2450	2405	1551	2902	2753	2675	1510	833	0	8657	
22:03:57.732013	2454	2409	1555	2916	2729	2688	1517	819	0	8658	
22:03:57.754131	2468	2395	1572	2913	2715	2693	1501	822	0	8659	
22:03:57.776249	2445	2398	1581	2891	2740	2671	1502	831	0	8660	
22:03:57.798368	2443	2406	1565	2898	2735	2675	1510	841	0	8661	
22:03:57.820486	2454	2413	1562	2902	2733	2688	1511	824	0	8662	
22:03:57.842604	2464	2409	1555	2916	2719	2688	1517	819	0	8663	
22:03:57.864722	2468	2395	1558	2913	2715	2693	1499	822	0	8664	
22:03:57.886840	2445	2395	1581	2891	2740	2681	1502	831	0	8665	
22:03:57.908959	2450	2406	1561	2898	2740	2671	1510	833	0	8666	
22:03:57.931078	2454	2413	1562	2902	2733	2688	1517	824	0	8667	
22:03:57.953196	2468	2395	1558	2913	2715	2692	1503	822	0	8668	
22:03:57.975314	2445	2395	1581	2891	2738	2697	1499	823	0	8669	
22:03:57.997432	2443	2398	1577	2898	2740	2671	1510	841	0	8670	
22:03:58.019551	2450	2405	1561	2902	2733	2675	1510	833	0	8671	
22:03:58.041670	2450	2405	1562	2902	2733	2688	1511	815	0	8672	
22:03:58.063787	2464	2409	1558	2913	2715	2692	1517	819	0	8673	
22:03:58.085906	2468	2395	1572	2905	2719	2693	1499	822	0	8674	
22:03:58.108024	2445	2395	1573	2891	2738	2685	1499	823	0	8675	
22:03:58.130143	2450	2406	1561	2898	2735	2675	1510	840	0	8676	
22:03:58.152261	2454	2413	1555	2916	2729	2688	1517	819	0	8677	
22:03:58.174379	2469	2395	1572	2893	2719	2697	1499	822	0	8678	
22:03:58.196498	2443	2406	1577	2898	2740	2671	1510	841	0	8679	
22:03:58.218616	2454	2409	1555	2916	2719	2688	1517	819	0	8680	
22:03:58.240734	2461	2395	1573	2891	2738	2697	1499	823	0	8681	
22:03:58.262852	2450	2406	1561	2898	2741	2671	1510	841	0	8682	
22:03:58.284971	2450	2413	1562	2902	2733	2688	1517	819	0	8683	
22:03:58.307089	2468	2395	1559	2913	2715	2692	1513	822	0	8684	
22:03:58.329208	2443	2406	1577	2898	2740	2671	1510	841	0	8685	
22:03:58.351326	2454	2413	1555	2916	2729	2690	1517	819	0	8686	
22:03:58.373445	2469	2394	1572	2893	2719	2697	1499	822	0	8687	
22:03:58.395563	2450	2406	1577	2898	2741	2681	1510	841	0	8688	
22:03:58.417681	2454	2409	1555	2916	2729	2688	1517	819	0	8689	
22:03:58.439800	2469	2394	1572	2891	2736	2697	1499	823	0	8690	
22:03:58.461918	2450	2406	1551	2898	2741	2675	1510	841	0	8691	
22:03:58.484036	2454	2409	1555	2916	2715	2692	1517	819	0	8692	
22:03:58.506155	2465	2395	1581	2891	2740	2681	1499	830	0	8693	
22:03:58.528273	2450	2406	1551	2898	2733	2675	1510	833	0	8694	
22:03:58.550391	2454	2409	1555	2916	2719	2688	1517	819	0	8695	
22:03:58.572510	2465	2395	1573	2891	2738	2697	1499	823	0	8696	
22:03:58.594628	2443	2406	1561	2898	2741	2675	1510	841	0	8697	
22:03:58.616746	2454	2413	1555	2916	2729	2688	1517	819	0	8698	
22:03:58.638865	2465	2395	1572	2893	2719	2697	1499	822	0	8699	
22:03:58.660983	2450	2406	1551	2898	2741	2675	1510	841	0	8700	
22:03:58.683101	2464	2397	1558	2913	2715	2692	1513	822	0	8701	
22:03:58.705220	2447	2395	1573	2891	2740	2685	1499	830	0	8702	
22:03:58.727338	2450	2405	1563	2902	2733	2688	1511	815	0	8703	
22:03:58.749457	2468	2395	1572	2893	2719	2697	1499	822	0	8704	
22:03:58.771575	2443	2406	1577	2898	2740	2671	1510	841	0	8705	
22:03:58.793693	2450	2405	1561	2902	2733	2675	1510	833	0	8706	
22:03:58.815811	2454	2409	1555	2916	2715	2692	1517	819	0	8707	
22:03:58.837930	2469	2395	1572	2893	2719	2692	1513	822	0	8708	
22:03:58.860048	2447	2398	1581	2891	2740	2681	1499	831	0	8709	
22:03:58.882166	2450	2405	1551	2902	2753	2675	1510	832	0	8710	
22:03:58.904285	2464	2397	1558	2916	2715	2692	1517	819	0	8711	
22:03:58.926403	2469	2395	1572	2893	2719	2693	1499	822	0	8712	
22:03:58.948522	2445	2395	1581	2891	2726	2671	1503	831	0	8713	
22:03:58.970640	2450	2405	1551	2902	2735	2675	1510	833	0	8714	
22:03:58.992758	2454	2409	1555	2916	2729	2688	1517	819	0	8715	
22:03:59.014876	2465	2395	1572	2893	2719	2701	1499	822	0	8716	
22:03:59.036995	2443	2406	1577	2898	2740	2671	1502	831	0	8717	
22:03:59.059113	2450	2405	1563	2902	2733	2675	1511	824	0	8718	
22:03:59.081232	2468	2395	1558	2913	2715	2692	1513	822	0	8719	
22:03:59.103350	2445	2395	1581	2891	2740	2681	1499	831	0	8720	
22:03:59.125469	2450	2413	1562	2902	2733	2688	1517	825	0	8721	
22:03:59.147587	2464	2397	1558	2913	2715	2692	1517	819	0	8722	
22:03:59.169705	2469	2395	1572	2893	2719	2693	1499	822	0	8723	
22:03:59.191824	2447	2398	1581	2898	2740	2671	1502	841	0	8724	
22:03:59.213941	2450	2406	1551	2902	2735	2675	1510	832	0	8725	
22:03:59.236060	2454	2409	1555	2916	2729	2688	1517	819	0	8726	
22:03:59.258178	2468	2395	1572	2905	2715	2692	1513	822	0	8727	
22:03:59.280297	2445	2395	1581	2891	2740	2671	1503	831	0	8728	
22:03:59.302415	2450	2404	1551	2898	2741	2675	1510	833	0	8729	
22:03:59.324534	2454	2409	1555	2916	2715	2692	1513	819	0	8730	
22:03:59.346652	2465	2395	1573	2891	2736	2697	1499	822	0	8731	
22:03:59.368771	2443	2406	1577	2898	2740	2671	1510	841	0	8732	
22:03:59.390888	2454	2413	1562	2916	2729	2690	1517	819	0	8733	
22:03:59.413007	2468	2394	1572	2893	2719	2697	1499	822	0	8734	
22:03:59.435125	2443	2406	1577	2898	2735	2671	1510	841	0	8735	
22:03:59.457244	2454	2409	1558	2913	2715	2692	1513	819	0	8736	
22:03:59.479362	2457	2395	1581	2891	2740	2681	1499	831	0	8737	
22:03:59.501480	2450	2404	1551	2902	2733	2675	1510	832	0	8738	
22:03:59.523599	2468	2395	1558	2913	2715	2692	1503	822	0	8739	
22:03:59.545717	2445	2395	1573	2891	2740	2681	1499	831	0	8740	
22:03:59.567835	2450	2405	1563	2902	2733	2688	1517	824	0	8741	
22:03:59.589953	2468	2394	1572	2893	2719	2701	1499	822	0	8742	
22:03:59.612072	2450	2406	1551	2898	2733	2675	1510	832	0	8743	
22:03:59.634190	2464	2395	1558	2913	2715	2692	1513	822	0	8744	
22:03:59.656309	2447	2398	1577	2898	2740	2671	1503	841	0	8745	
22:03:59.678427	2450	2413	1562	2916	2729	2688	1517	819	0	8746	
22:03:59.700545	2468	2395	1572	2893	2719	2697	1499	822	0	8747	
22:03:59.722664	2443	2406	1551	2902	2733	2675	1510	832	0	8748	
22:03:59.744782	2468	2395	1558	2913	2715	2692	1513	823	0	8749	
22:03:59.766900	2457	2395	1581	2891	2740	2671	1502	841	0	8750	
22:03:59.789019	2454	2413	1555	2916	2729	2688	1517	819	0	8751	
22:03:59.811137	2461	2395	1581	2891	2727	2681	1502	831	0	8752	
22:03:59.833255	2454	2413	1562	2902	2729	2688	1517	819	0	8753	
22:03:59.855374	2468	2395	1559	2913	2715	2692	1501	822	0	8754	
22:03:59.877492	2443	2398	1577	2898	2740	2671	1503	831	0	8755	
22:03:59.899611	2450	2405	1562	2902	2729	2690	1517	824	0	8756	
22:03:59.921729	2468	2395	1572	2893	2719	2693	1499	822	0	8757	
22:03:59.943847	2443	2406	1561	2898	2741	2675	1510	833	0	8758	
22:03:59.965965	2468	2393	1558	2917	2715	2692	1513	819	0	8759	
22:03:59.988084	2445	2398	1581	2891	2740	2671	1502	831	0	8760	
22:04:00.010202	2450	2405	1551	2902	2733	2675	1510	832	0	8761	
22:04:00.032320	2464	2409	1555	2916	2715	2692	1513	819	0	8762	
22:04:00.054439	2465	2395	1573	2891	2738	2697	1499	823	0	8763	
22:04:00.076557	2443	2406	1577	2898	2740	2671	1510	841	0	8764	
22:04:00.098676	2450	2413	1562	2902	2729	2690	1517	824	0	8765	
22:04:00.120794	2468	2395	1558	2913	2715	2692	1499	822	0	8766	
22:04:00.142912	2447	2395	1581	2891	2740	2681	1499	831	0	8767	
22:04:00.165030	2443	2406	1565	2898	2741	2671	1510	841	0	8768	
22:04:00.187149	2450	2405	1551	2902	2733	2675	1510	832	0	8769	
22:04:00.209267	2464	2409	1555	2916	2715	2692	1517	819	0	8770	
22:04:00.231386	2465	2395	1572	2893	2719	2701	1499	822	0	8771	
22:04:00.253504	2443	2406	1577	2898	2740	2671	1510	841	0	8772	
22:04:00.275622	2450	2405	1562	2902	2733	2688	1511	825	0	8773	
22:04:00.297741	2464	2395	1558	2913	2715	2692	1517	819	0	8774	
22:04:00.319859	2469	2394	1572	2893	2738	2697	1499	822	0	8775	
22:04:00.341977	2443	2406	1577	2898	2735	2680	1510	833	0	8776	
22:04:00.364096	2454	2409	1555	2916	2715	2692	1517	819	0	8777	
22:04:00.386214	2469	2394	1573	2891	2738	2697	1499	822	0	8778	
22:04:00.408333	2443	2404	1577	2898	2740	2671	1510	841	0	8779	
22:04:00.430450	2450	2413	1562	2902	2729	2690	1517	824	0	8780	
22:04:00.452569	2468	2395	1558	2917	2715	2692	1513	819	0	8781	
22:04:00.474687	2465	2395	1572	2893	2719	2701	1499	822	0	8782	
22:04:00.496805	2443	2406	1577	2898	2740	2671	1510	841	0	8783	
22:04:00.518924	2450	2405	1563	2902	2733	2688	1511	825	0	8784	
22:04:00.541042	2464	2395	1558	2913	2715	2692	1513	819	0	8785	
22:04:00.563161	2469	2394	1572	2893	2719	2697	1499	822	0	8786	
22:04:00.585279	2445	2398	1581	2891	2740	2671	1502	831	0	8787	
22:04:00.607397	2443	2406	1561	2898	2740	2671	1503	831	0	8788	
22:04:00.629516	2450	2405	1561	2902	2733	2675	1510	832	0	8789	
22:04:00.651634	2454	2413	1555	2916	2729	2690	1517	819	0	8790	
22:04:00.673752	2468	2395	1572	2895	2719	2693	1499	822	0	8791	
22:04:00.695871	2443	2406	1561	2898	2741	2680	1510	841	0	8792	
22:04:00.717989	2454	2397	1558	2913	2715	2692	1513	822	0	8793	
22:04:00.740108	2445	2395	1581	2891	2738	2697	1499	831	0	8794	
22:04:00.762226	2450	2404	1551	2898	2745	2675	1510	832	0	8795	
22:04:00.784344	2464	2409	1555	2913	2715	2692	1517	819	0	8796	
22:04:00.806463	2445	2395	1573	2891	2740	2685	1499	831	0	8797	
22:04:00.828581	2450	2413	1562	2902	2729	2690	1517	819	0	8798	
22:04:00.850699	2468	2395	1572	2893	2719	2701	1499	822	0	8799	
22:04:00.872818	2443	2406	1561	2898	2741	2671	1510	841	0	8800	
22:04:00.894936	2454	2409	1555	2913	2715	2692	1513	819	0	8801	
22:04:00.917054	2465	2395	1573	2891	2738	2697	1499	823	0	8802	
22:04:00.939173	2450	2405	1561	2902	2733	2688	1517	824	0	8803	
22:04:00.961291	2468	2394	1572	2893	2719	2693	1499	822	0	8804	
22:04:00.983409	2450	2406	1561	2898	2741	2675	1510	841	0	8805	
22:04:01.005527	2454	2409	1555	2916	2715	2692	1513	819	0	8806	
22:04:01.027646	2445	2395	1581	2891	2740	2671	1502	831	0	8807	
22:04:01.049765	2450	2405	1562	2902	2729	2690	1517	824	0	8808	
22:04:01.071883	2469	2395	1572	2893	2719	2701	1499	822	0	8809	
22:04:01.094001	2443	2406	1551	2898	2735	2681	1510	841	0	8810	
22:04:01.116119	2450	2413	1562	2902	2729	2690	1517	819	0	8811	
22:04:01.138238	2469	2395	1572	2893	2719	2697	1499	822	0	8812	
22:04:01.160356	2443	2406	1561	2898	2733	2675	1510	833	0	8813	
22:04:01.182474	2464	2395	1559	2917	2715	2692	1513	819	0	8814	
22:04:01.204592	2465	2395	1573	2891	2738	2685	1499	823	0	8815	
22:04:01.226711	2450	2405	1561	2902	2753	2675	1510	832	0	8816	
22:04:01.248830	2464	2409	1555	2916	2715	2692	1513	819	0	8817	
22:04:01.270948	2457	2395	1573	2891	2740	2681	1499	831	0	8818	
22:04:01.293066	2450	2404	1551	2902	2733	2675	1510	832	0	8819	
22:04:01.315184	2464	2395	1558	2913	2715	2692	1499	822	0	8820	
22:04:01.337303	2447	2398	1581	2891	2740	2671	1510	845	0	8821	
22:04:01.359422	2450	2405	1561	2902	2753	2675	1510	832	0	8822	
22:04:01.381539	2454	2409	1555	2916	2715	2692	1513	819	0	8823	
22:04:01.403658	2469	2395	1572	2891	2738	2697	1499	822	0	8824	
22:04:01.425776	2443	2406	1561	2898	2740	2671	1510	841	0	8825	
22:04:01.447895	2450	2405	1562	2902	2733	2675	1510	833	0	8826	
22:04:01.470013	2454	2413	1555	2916	2729	2690	1517	819	0	8827	
22:04:01.492131	2468	2394	1572	2893	2719	2693	1499	822	0	8828	
22:04:01.514250	2443	2398	1581	2898	2740	2671	1510	841	0	8829	
22:04:01.536368	2450	2405	1562	2902	2733	2688	1511	825	0	8830	
22:04:01.558487	2468	2395	1558	2913	2715	2692	1513	822	0	8831	
22:04:01.580604	2447	2398	1581	2891	2740	2685	1499	830	0	8832	
22:04:01.602723	2443	2404	1561	2898	2741	2675	1510	833	0	8833	
22:04:01.624842	2454	2413	1562	2916	2729	2675	1517	824	0	8834	
22:04:01.646960	2468	2395	1572	2905	2719	2693	1499	822	0	8835	
22:04:01.669078	2443	2406	1577	2898	2740	2671	1503	831	0	8836	
22:04:01.691197	2450	2405	1562	2902	2733	2675	1511	825	0	8837	
22:04:01.713315	2464	2395	1559	2913	2715	2692	1517	819	0	8838	
22:04:01.735433	2469	2394	1572	2893	2719	2693	1499	822	0	8839	
22:04:01.757552	2443	2398	1577	2898	2740	2671	1503	831	0	8840	
22:04:01.779670	2450	2406	1551	2902	2733	2675	1510	832	0	8841	
22:04:01.801788	2464	2395	1558	2917	2715	2692	1513	819	0	8842	
22:04:01.823907	2469	2395	1572	2893	2719	2693	1499	822	0	8843	
22:04:01.846025	2447	2398	1577	2898	2740	2671	1502	845	0	8844	
22:04:01.868143	2450	2405	1561	2902	2733	2675	1510	832	0	8845	
22:04:01.890261	2464	2395	1558	2913	2715	2692	1513	819	0	8846	
22:04:01.912380	2465	2395	1572	2893	2719	2701	1499	822	0	8847	
22:04:01.934499	2443	2406	1577	2898	2727	2671	1503	845	0	8848	
22:04:01.956616	2450	2413	1555	2916	2729	2690	1517	819	0	8849	
22:04:01.978735	2469	2395	1572	2893	2738	2697	1499	823	0	8850	
22:04:02.000853	2450	2404	1561	2902	2733	2675	1511	824	0	8851	
22:04:02.022972	2468	2395	1558	2913	2719	2693	1499	822	0	8852	
22:04:02.045090	2443	2406	1565	2898	2741	2681	1510	841	0	8853	
22:04:02.067208	2468	2395	1558	2913	2715	2692	1513	819	0	8854	
22:04:02.089327	2469	2394	1572	2893	2719	2697	1499	822	0	8855	
22:04:02.111445	2443	2406	1565	2898	2733	2680	1510	841	0	8856	
22:04:02.133563	2468	2395	1559	2913	2715	2692	1513	822	0	8857	
22:04:02.155681	2465	2395	1573	2891	2736	2685	1499	831	0	8858	
22:04:02.177800	2450	2405	1561	2902	2753	2675	1511	815	0	8859	
22:04:02.199918	2468	2395	1558	2913	2715	2692	1513	822	0	8860	
22:04:02.222037	2445	2395	1581	2891	2740	2681	1499	831	0	8861	
22:04:02.244155	2450	2405	1561	2902	2733	2688	1517	824	0	8862	
22:04:02.266273	2464	2395	1558	2913	2715	2692	1513	822	0	8863	
22:04:02.288392	2447	2398	1581	2898	2740	2671	1510	841	0	8864	
22:04:02.310510	2450	2413	1562	2916	2729	2688	1517	819	0	8865	
22:04:02.332628	2465	2395	1573	2891	2738	2697	1499	823	0	8866	
22:04:02.354747	2450	2404	1551	2902	2745	2675	1510	833	0	8867	
22:04:02.376865	2454	2409	1558	2913	2715	2692	1513	822	0	8868	
22:04:02.398984	2461	2394	1573	2891	2738	2753	1499	830	0	8869	
22:04:02.421102	2450	2405	1551	2902	2733	2907	1511	763	0	8870	
22:04:02.443220	2468	2395	1572	2893	2738	2957	1499	772	0	8871	
22:04:02.465339	2450	2406	1551	2898	2733	2939	1510	777	0	8872	
22:04:02.487457	2468	2395	1558	2913	2715	2948	1513	758	0	8873	
22:04:02.509576	2443	2398	1577	2898	2727	2927	1510	781	0	8874	
22:04:02.531693	2454	2409	1555	2916	2715	2948	1517	755	0	8875	
22:04:02.553812	2461	2395	1573	2891	2740	2953	1499	772	0	8876	
22:04:02.575930	2450	2405	1551	2902	2733	2931	1510	777	0	8877	
22:04:02.598049	2454	2413	1562	2916	2729	2946	1517	762	0	8878	
22:04:02.620167	2468	2395	1558	2913	2715	2948	1501	758	0	8879	
22:04:02.642286	2465	2395	1572	2893	2719	2957	1499	772	0	8880	
22:04:02.664404	2447	2398	1577	2898	2740	2927	1502	781	0	8881	
