IRIG Time	ARC_DECOM_STREAM_1: LEP MCP	ARC_DECOM_STREAM_1: LEP Mesh	ARC_DECOM_STREAM_1: LEP SvFix	ARC_DECOM_STREAM_1: LEP Sweep	
22:10:30.952775	2007	2146	188	1935	
22:10:30.974893	2048	2071	0	1838	
22:10:30.997012	2023	2093	128	1962	
22:10:31.019132	2116	2121	208	1938	
22:10:31.041248	2069	2109	43	1914	
22:10:31.063367	2021	2235	0	1932	
22:10:31.085485	2034	2082	9	1988	
22:10:31.107604	1983	2134	106	1966	
22:10:31.129722	2017	2218	139	1975	
22:10:31.151840	2060	2151	110	1980	
22:10:31.173959	2126	2004	229	1961	
22:10:31.196078	2093	2120	76	1982	
22:10:31.218197	2025	2082	69	1973	
22:10:31.240315	2105	2076	100	1985	
22:10:31.262432	1948	2186	102	2013	
22:10:31.284551	2107	2236	172	1975	
22:10:31.306669	2008	1934	208	1951	
22:10:31.328788	2134	2131	98	2004	
22:10:31.350906	2103	2108	46	2049	
22:10:31.373024	2098	2115	200	1968	
22:10:31.395143	1973	2037	82	1954	
22:10:31.417261	2062	2141	182	1967	
22:10:31.439380	2108	2224	204	1997	
22:10:31.461498	2085	2229	248	1970	
22:10:31.483617	2017	2049	100	1956	
22:10:31.505735	2031	2035	104	2043	
22:10:31.527854	2146	2062	128	1992	
22:10:31.549972	2049	2205	302	1998	
22:10:31.572090	2030	2015	131	1907	
22:10:31.594210	2019	2136	88	2026	
22:10:31.616328	1947	2180	168	1900	
22:10:31.638446	2083	1998	61	1968	
22:10:31.660564	1949	2007	155	1926	
22:10:31.682682	2021	2026	274	1985	
22:10:31.704801	1993	2108	100	1914	
22:10:31.726919	2158	2019	151	1945	
22:10:31.749038	2103	1911	35	1917	
22:10:31.771157	2069	2105	117	1986	
22:10:31.793275	1998	2238	202	1955	
22:10:31.815393	2135	2084	146	1993	
22:10:31.837511	2022	1962	179	2011	
22:10:31.859630	1983	2073	149	1994	
22:10:31.881748	2061	2152	178	1929	
22:10:31.903868	2028	2143	66	1930	
22:10:31.925985	1932	2219	141	1884	
22:10:31.948104	2043	2161	168	1930	
22:10:31.970221	2094	1980	140	1982	
22:10:31.992341	2092	1882	163	1975	
22:10:32.014459	2012	2122	56	1971	
22:10:32.036577	2019	2280	229	1937	
22:10:32.058696	2052	2171	0	1926	
22:10:32.080814	2076	2112	86	1993	
22:10:32.102932	2107	2141	114	1973	
22:10:32.125051	2044	2253	46	2024	
22:10:32.147169	2095	1968	66	1929	
22:10:32.169288	1983	2193	72	1963	
22:10:32.191407	2050	2232	48	2097	
22:10:32.213526	2117	2137	124	2050	
22:10:32.235643	2035	1938	102	1902	
22:10:32.257762	2001	2068	71	1964	
22:10:32.279880	2029	2122	177	1933	
22:10:32.301999	2108	1835	148	1919	
22:10:32.324117	2053	1991	109	1981	
22:10:32.346235	2107	2104	130	2020	
22:10:32.368354	2036	2019	120	1990	
22:10:32.390472	1976	2071	178	1953	
22:10:32.412590	2142	2072	38	1886	
22:10:32.434710	1988	2050	209	2003	
22:10:32.456827	2057	2071	210	2005	
22:10:32.478946	2036	2043	101	2001	
22:10:32.501065	1968	2210	0	1915	
22:10:32.523182	2026	2150	116	1966	
22:10:32.545300	2001	2115	204	1978	
22:10:32.567419	2084	2039	97	1856	
22:10:32.589538	2051	2177	147	1867	
22:10:32.611656	2136	2205	68	1997	
22:10:32.633774	2046	1970	179	1985	
22:10:32.655892	2088	1985	164	1907	
22:10:32.678011	2015	2201	116	1973	
22:10:32.700130	2131	2086	39	2010	
22:10:32.722249	1969	2183	254	1995	
22:10:32.744366	2102	2046	224	1940	
22:10:32.766486	2109	2123	146	1898	
22:10:32.788603	2090	2021	80	1920	
22:10:32.810722	2111	1920	0	1874	
22:10:32.832840	2133	1584	32	1865	
22:10:32.854958	2033	2048	104	1941	
22:10:32.877077	2052	2110	172	2004	
22:10:32.899196	1957	1947	0	1880	
22:10:32.921314	2063	1976	181	1893	
22:10:32.943432	1937	2175	0	1934	
22:10:32.965550	2124	2125	117	1968	
22:10:32.987669	2005	2046	79	1970	
22:10:33.009787	1957	2194	53	2082	
22:10:33.031905	2065	2142	265	1957	
22:10:33.054024	2017	1990	177	1941	
22:10:33.076142	2111	2198	108	1880	
22:10:33.098261	2064	2013	174	1943	
22:10:33.120380	2104	1795	115	1954	
22:10:33.142498	1998	2031	95	1876	
22:10:33.164616	2078	1945	197	1976	
22:10:33.186734	2147	2039	184	1943	
22:10:33.208854	2087	2052	136	2005	
22:10:33.230971	1998	2158	75	1885	
22:10:33.253090	2064	2105	0	1960	
22:10:33.275208	2083	2007	54	1910	
22:10:33.297327	1999	1941	97	1899	
22:10:33.319445	2077	2058	87	1902	
22:10:33.341563	2058	2105	153	2038	
22:10:33.363682	2099	2068	86	1937	
22:10:33.385800	2131	2300	86	1915	
22:10:33.407919	2132	2162	85	1846	
22:10:33.430037	2023	2075	0	1958	
22:10:33.452155	2027	1799	0	1961	
22:10:33.474274	2031	2074	139	1924	
22:10:33.496392	2001	2154	86	1916	
22:10:33.518511	2048	2105	54	1949	
22:10:33.540629	2036	2007	283	1886	
22:10:33.562748	2025	2088	67	2015	
22:10:33.584866	1973	2135	94	2016	
22:10:33.606984	2118	2069	86	1957	
22:10:33.629103	2045	1734	89	1868	
22:10:33.651221	2069	2268	208	1929	
22:10:33.673340	2072	2107	244	1988	
22:10:33.695459	2035	2162	130	1917	
22:10:33.717577	2006	1990	238	1921	
22:10:33.739695	2023	1965	31	1998	
22:10:33.761814	2004	2087	215	1974	
22:10:33.783932	2041	2178	122	1985	
22:10:33.806050	2113	2114	157	1890	
22:10:33.828169	1941	2093	158	1932	
22:10:33.850287	1958	2182	156	1968	
22:10:33.872405	1997	2159	128	2025	
22:10:33.894524	2033	2106	143	1947	
22:10:33.916642	2130	2127	65	1895	
22:10:33.938761	2081	2241	216	1981	
22:10:33.960880	2007	2012	189	1958	
22:10:33.982998	2129	2036	157	2031	
22:10:34.005116	2116	2208	0	1911	
22:10:34.027236	2110	2199	9	2005	
22:10:34.049353	2025	2052	86	1932	
22:10:34.071471	2065	2144	237	1909	
22:10:34.093590	1931	2046	94	1977	
22:10:34.115708	2129	2039	54	1950	
22:10:34.137827	2050	1911	71	1892	
22:10:34.159945	2072	2181	80	1996	
22:10:34.182063	2007	1865	130	1912	
22:10:34.204182	2023	2043	180	1961	
22:10:34.226300	1969	2095	75	1909	
22:10:34.248419	1991	2065	57	2001	
22:10:34.270537	2018	2011	203	1954	
22:10:34.292655	2134	2072	69	1937	
22:10:34.314774	2088	2058	129	1983	
22:10:34.336892	2116	2182	175	1962	
22:10:34.359011	2004	2160	214	2067	
22:10:34.381129	2023	2177	152	1990	
22:10:34.403248	2044	1925	92	1914	
22:10:34.425366	1968	2020	143	1949	
22:10:34.447484	2112	1933	202	1935	
22:10:34.469603	2087	2063	111	2011	
22:10:34.491721	2075	2092	188	1990	
22:10:34.513840	2090	2213	0	1891	
22:10:34.535958	2120	1935	157	1923	
22:10:34.558077	2073	1936	146	1964	
22:10:34.580194	2090	2039	112	1946	
22:10:34.602313	2033	2175	147	1902	
22:10:34.624432	2115	2024	134	1939	
22:10:34.646550	2062	2011	0	1915	
22:10:34.668669	2013	2136	78	2003	
22:10:34.690787	2052	2054	60	2005	
22:10:34.712905	2106	2037	123	1976	
22:10:34.735023	2157	1976	65	1996	
22:10:34.757142	2042	2143	65	1924	
22:10:34.779261	2145	2034	259	1958	
22:10:34.801379	2093	2040	214	1908	
22:10:34.823498	2035	2129	0	1958	
22:10:34.845615	2007	1954	202	1935	
22:10:34.867734	2043	2047	108	1919	
22:10:34.889852	2033	1810	120	1929	
22:10:34.911971	2029	2165	149	1895	
22:10:34.934090	2116	1934	178	1934	
22:10:34.956208	2052	2054	124	1991	
22:10:34.978326	2084	2090	191	1921	
22:10:35.000445	2083	1971	82	2036	
22:10:35.022564	2131	2143	38	1843	
22:10:35.044681	2120	1976	205	2007	
22:10:35.066800	1987	2011	79	1930	
22:10:35.088919	2014	1995	187	2050	
22:10:35.111037	2027	2094	157	1949	
22:10:35.133155	2099	2157	172	1907	
22:10:35.155274	2044	2280	158	1932	
22:10:35.177392	2108	1917	205	1882	
22:10:35.199510	2053	2169	33	1962	
22:10:35.221629	2122	2097	197	1863	
22:10:35.243747	2104	2129	97	1967	
22:10:35.265866	1995	1953	122	1931	
22:10:35.287985	2105	2128	224	2044	
22:10:35.310102	2049	2042	185	1950	
22:10:35.332221	2116	2023	96	1822	
22:10:35.354339	2056	2286	77	1939	
22:10:35.376458	2121	2047	149	2016	
22:10:35.398577	2130	2208	0	1883	
22:10:35.420695	2113	2085	64	1926	
22:10:35.442813	2073	2165	0	1858	
22:10:35.464933	2148	2138	207	2012	
22:10:35.487050	2000	2137	120	2008	
22:10:35.509169	2035	2098	149	2013	
22:10:35.531287	2053	2173	77	1896	
22:10:35.553405	2050	2115	128	1967	
22:10:35.575525	2083	2212	104	1949	
22:10:35.597642	2171	2126	173	2046	
22:10:35.619761	2073	2051	228	1943	
22:10:35.641879	2029	2068	83	2044	
22:10:35.663997	2106	2045	98	1916	
22:10:35.686116	2000	2137	157	1926	
22:10:35.708234	1956	1857	155	1881	
22:10:35.730353	2064	2081	0	1948	
22:10:35.752471	2007	2078	1	1957	
22:10:35.774589	2039	1966	238	1977	
22:10:35.796708	2057	2167	124	1950	
22:10:35.818827	2079	1880	231	2006	
22:10:35.840944	2033	1765	174	1947	
22:10:35.863062	2069	2219	70	2003	
22:10:35.885181	2043	1989	86	1960	
22:10:35.907300	2066	2044	144	2017	
22:10:35.929418	2124	2067	310	2049	
22:10:35.951537	2059	1953	76	1933	
22:10:35.973655	2114	1997	80	2025	
22:10:35.995773	2042	2213	46	1937	
22:10:36.017892	2051	2194	151	1970	
22:10:36.040010	2133	1971	125	1892	
22:10:36.062128	2048	2197	221	2011	
22:10:36.084247	2086	2174	134	1997	
22:10:36.106365	2050	2159	114	2019	
22:10:36.128484	2037	1991	204	2043	
22:10:36.150602	2091	2050	128	1905	
22:10:36.172720	2058	2170	139	2005	
22:10:36.194839	2056	2204	108	1899	
22:10:36.216958	2061	2081	187	2020	
22:10:36.239076	2090	2268	183	1886	
22:10:36.261194	2117	2036	31	1984	
22:10:36.283312	2012	2150	67	2018	
22:10:36.305431	2142	2193	246	1925	
22:10:36.327550	2090	2061	0	1950	
22:10:36.349668	2149	2062	131	1950	
22:10:36.371788	2128	2243	83	1976	
22:10:36.393905	1969	2045	85	1964	
22:10:36.416023	2100	2190	178	1983	
22:10:36.438142	2083	2123	76	2000	
22:10:36.460260	2037	1795	176	1985	
22:10:36.482379	2002	2147	0	1924	
22:10:36.504497	2010	2149	59	2039	
22:10:36.526615	2006	2099	207	1953	
22:10:36.548734	2028	2058	2	1952	
22:10:36.570852	2119	2174	46	1982	
22:10:36.592971	1963	2185	162	1946	
22:10:36.615089	2151	1757	49	2004	
22:10:36.637207	2028	2198	188	2016	
22:10:36.659326	2037	2084	7	1862	
22:10:36.681444	2048	2212	167	1990	
22:10:36.703563	1961	2138	99	1904	
22:10:36.725681	2096	2176	27	1908	
22:10:36.747800	2016	2027	200	1927	
22:10:36.769918	2056	1988	0	1967	
22:10:36.792036	2079	2125	118	2057	
22:10:36.814154	2070	2131	191	1930	
22:10:36.836273	2057	2131	173	1882	
22:10:36.858392	2123	2027	151	1884	
22:10:36.880509	2095	1903	202	1874	
22:10:36.902628	2054	1988	107	1907	
22:10:36.924747	2084	2026	244	1956	
22:10:36.946865	2064	2167	178	1890	
22:10:36.968984	2128	1974	174	1958	
22:10:36.991102	2031	2130	83	1983	
22:10:37.013220	2000	2124	0	2006	
22:10:37.035338	2003	2193	82	1986	
22:10:37.057457	2013	2060	71	1927	
22:10:37.079576	2088	2045	114	1981	
22:10:37.101694	2158	2179	20	1975	
22:10:37.123813	2097	2199	106	1983	
22:10:37.145930	2045	2229	15	2006	
22:10:37.168049	2120	2015	55	1946	
22:10:37.190168	2039	2182	186	1866	
22:10:37.212286	2104	1991	160	1875	
22:10:37.234404	2047	2183	160	1994	
22:10:37.256523	2052	2073	32	1940	
22:10:37.278641	2105	2040	3	1898	
22:10:37.300760	2121	2020	149	1982	
22:10:37.322878	2123	1842	65	1893	
22:10:37.344996	2107	2064	157	1932	
22:10:37.367115	2007	2178	135	1886	
22:10:37.389234	2015	2115	128	2015	
22:10:37.411351	2079	2109	0	2049	
22:10:37.433470	1984	2074	183	1918	
22:10:37.455588	2136	2114	234	1901	
22:10:37.477707	1954	2216	82	1969	
22:10:37.499826	2123	1893	108	1951	
22:10:37.521944	2054	2102	190	1921	
22:10:37.544062	2075	2169	221	1876	
22:10:37.566180	2041	2258	50	1919	
22:10:37.588299	2046	2139	224	1964	
22:10:37.610417	2116	2136	57	1930	
22:10:37.632536	2104	2178	303	1943	
22:10:37.654654	1983	2039	82	1963	
22:10:37.676772	2080	2016	176	1918	
22:10:37.698891	2120	2023	116	1933	
22:10:37.721010	2114	2155	119	1921	
22:10:37.743128	2021	2029	0	1918	
22:10:37.765246	2038	2069	151	2018	
22:10:37.787365	2048	2026	101	1897	
22:10:37.809485	2156	2245	80	1958	
22:10:37.831602	2074	1905	0	1871	
22:10:37.853720	2091	1791	71	1909	
22:10:37.875838	2113	2025	268	1951	
22:10:37.897957	2109	1915	76	1881	
22:10:37.920076	2145	2123	220	2037	
22:10:37.942195	2011	1960	97	1889	
22:10:37.964312	2074	2011	122	2000	
22:10:37.986430	2012	2205	45	1906	
22:10:38.008549	2113	1854	93	1956	
22:10:38.030667	1992	2060	158	2014	
22:10:38.052786	2045	1918	105	1899	
22:10:38.074904	2066	1997	268	2000	
22:10:38.097022	2082	2164	99	2035	
22:10:38.119141	2030	2062	171	1859	
22:10:38.141260	2046	1854	157	1905	
22:10:38.163378	2166	2102	62	1945	
22:10:38.185496	2007	2014	36	1913	
22:10:38.207615	2123	2072	224	1905	
22:10:38.229733	1910	2154	146	1907	
22:10:38.251851	1883	1988	313	1978	
22:10:38.273970	2054	1944	123	1910	
22:10:38.296088	2055	2144	0	2004	
22:10:38.318207	2096	1974	278	1973	
22:10:38.340325	2043	2022	166	2048	
22:10:38.362443	2019	2068	0	1928	
22:10:38.384562	1957	2165	114	1926	
22:10:38.406680	2090	2063	250	2014	
22:10:38.428799	2058	2061	135	1977	
22:10:38.450917	2155	2032	228	1998	
22:10:38.473035	2096	2166	107	1948	
22:10:38.495154	2054	2183	197	1889	
22:10:38.517272	2057	2189	200	1947	
22:10:38.539391	1998	2174	35	1948	
22:10:38.561509	1993	2093	118	2016	
22:10:38.583627	2021	1945	257	2000	
22:10:38.605746	2014	1767	111	1914	
22:10:38.627865	2130	2162	144	1925	
22:10:38.649983	2082	2133	185	2009	
22:10:38.672101	2045	2123	43	1998	
22:10:38.694220	2124	2095	149	1921	
22:10:38.716338	2103	1978	141	1866	
22:10:38.738457	2039	2209	71	1893	
22:10:38.760575	1976	2208	87	1993	
22:10:38.782693	2081	2152	73	1907	
22:10:38.804812	2029	2005	119	2013	
22:10:38.826930	2088	2097	161	2012	
22:10:38.849048	2132	2207	164	1898	
22:10:38.871167	2028	1925	61	1851	
22:10:38.893285	2166	2118	196	1892	
22:10:38.915404	2003	1970	100	1962	
22:10:38.937522	2067	2170	285	1904	
22:10:38.959641	2059	1949	194	1927	
22:10:38.981759	2234	1925	117	1926	
22:10:39.003879	2062	2146	179	1986	
22:10:39.025995	2117	2098	39	1925	
22:10:39.048114	2063	2234	194	1950	
22:10:39.070232	2009	1784	0	1907	
22:10:39.092351	2070	1997	139	1947	
22:10:39.114469	2135	1967	50	1936	
22:10:39.136588	2022	2115	127	1916	
22:10:39.158707	2031	2185	202	1970	
22:10:39.180825	2120	2159	109	2054	
22:10:39.202943	2127	1979	254	1985	
22:10:39.225062	2116	2041	0	1915	
22:10:39.247180	2045	2310	48	1915	
22:10:39.269299	2096	2062	115	1940	
22:10:39.291417	2001	2147	157	1962	
22:10:39.313535	2022	2234	94	1902	
22:10:39.335654	2017	2234	130	1898	
22:10:39.357773	2050	2122	84	1991	
22:10:39.379890	1993	2103	179	1960	
22:10:39.402009	2018	2019	141	2035	
22:10:39.424127	2073	2033	108	1958	
22:10:39.446245	2049	2073	212	1913	
22:10:39.468364	2132	1881	189	1982	
22:10:39.490482	2052	2060	211	1908	
22:10:39.512601	2105	2256	139	1853	
22:10:39.534719	1965	2153	102	2018	
22:10:39.556837	2050	2172	196	2059	
22:10:39.578956	2058	2125	108	2007	
22:10:39.601074	2122	2108	170	2029	
22:10:39.623193	2004	2199	107	1917	
22:10:39.645311	2058	2171	77	1938	
22:10:39.667430	1971	2001	120	1894	
22:10:39.689548	2164	1998	200	1884	
22:10:39.711666	2083	1934	104	1953	
22:10:39.733785	1996	2229	218	1959	
22:10:39.755903	2013	1936	58	2072	
22:10:39.778022	2085	2018	101	1983	
22:10:39.800141	1907	2173	68	2001	
22:10:39.822259	1996	1954	97	1937	
22:10:39.844377	2029	1975	97	2024	
22:10:39.866495	2104	2193	59	2005	
22:10:39.888614	2026	1918	151	2027	
22:10:39.910732	2103	2177	170	1934	
22:10:39.932851	1990	2109	262	1862	
22:10:39.954969	2045	2040	16	1940	
22:10:39.977087	1963	2171	92	1968	
22:10:39.999206	2120	2098	87	2000	
22:10:40.021325	2124	2203	47	2046	
22:10:40.043443	2022	2004	225	2031	
22:10:40.065561	1974	1750	192	2015	
22:10:40.087680	2093	2148	104	1996	
22:10:40.109798	2076	2099	17	2029	
22:10:40.131916	2069	2029	30	2018	
22:10:40.154035	2080	2121	154	1946	
22:10:40.176153	2012	2042	146	2013	
22:10:40.198272	2032	2118	83	1910	
22:10:40.220391	2069	1986	166	1879	
22:10:40.242508	2102	2220	181	2004	
22:10:40.264627	1979	2206	243	1837	
22:10:40.286745	2063	2116	49	2057	
22:10:40.308864	2065	2068	86	1919	
22:10:40.330982	2077	2024	0	2024	
22:10:40.353101	2078	2244	85	1898	
22:10:40.375219	1983	1820	196	2038	
22:10:40.397337	2105	2182	39	1874	
22:10:40.419456	2007	1933	77	1897	
22:10:40.441574	1960	1886	161	1933	
22:10:40.463693	2117	2054	171	1934	
22:10:40.485811	2040	2018	105	1938	
22:10:40.507930	1966	2010	227	1957	
22:10:40.530047	2062	2152	140	1930	
22:10:40.552166	1993	2148	210	1919	
22:10:40.574285	2064	2151	154	1995	
22:10:40.596403	2030	2166	183	1901	
22:10:40.618521	2053	2181	112	2034	
22:10:40.640639	2118	1953	222	2027	
22:10:40.662758	2108	2121	0	1936	
22:10:40.684876	2038	2082	197	1926	
22:10:40.706995	2059	2170	94	1984	
22:10:40.729114	2049	1963	153	1908	
22:10:40.751232	2019	2008	264	1934	
22:10:40.773350	1972	2201	0	2001	
22:10:40.795468	2119	2081	123	1988	
22:10:40.817587	2084	2085	62	1957	
22:10:40.839706	2114	2226	0	1905	
22:10:40.861824	1986	2064	155	1943	
22:10:40.883942	2113	2001	71	1955	
22:10:40.906061	2153	2164	123	1963	
22:10:40.928180	2125	2145	41	1928	
22:10:40.950297	2070	2193	147	1929	
22:10:40.972416	2114	2090	116	2035	
22:10:40.994536	2015	2182	124	1886	
22:10:41.016653	2099	2043	177	1914	
22:10:41.038772	2052	2130	199	1913	
22:10:41.060889	2086	1892	119	1972	
22:10:41.083008	2057	2184	134	1923	
22:10:41.105128	1980	2150	291	1897	
22:10:41.127245	2006	2128	121	1912	
22:10:41.149363	2025	2161	67	1910	
22:10:41.171481	2073	2102	283	1915	
22:10:41.193601	2163	2098	82	2004	
22:10:41.215718	2138	2273	209	1964	
22:10:41.237837	2036	2164	176	2003	
22:10:41.259955	2020	2038	124	1994	
22:10:41.282074	2117	2003	139	1921	
22:10:41.304192	2042	2034	75	1957	
22:10:41.326311	2134	2104	247	1959	
22:10:41.348429	2099	2013	151	1922	
22:10:41.370547	2157	2137	71	1986	
22:10:41.392666	2030	2001	103	1923	
22:10:41.414784	2025	2129	0	2043	
22:10:41.436903	2019	2244	58	1925	
22:10:41.459021	2059	2237	29	1957	
22:10:41.481139	2083	2223	156	1875	
22:10:41.503258	1977	2145	109	1909	
22:10:41.525376	2132	1999	1	2007	
22:10:41.547495	1995	2111	131	1954	
22:10:41.569613	2082	2136	180	1926	
22:10:41.591733	2049	1983	171	1885	
22:10:41.613850	1986	2233	81	1920	
22:10:41.635968	2020	1888	98	1942	
22:10:41.658087	2010	1867	0	1946	
22:10:41.680205	2084	2069	43	2007	
22:10:41.702324	2012	2112	162	1928	
22:10:41.724442	2120	2236	194	2007	
22:10:41.746560	1999	2161	197	1962	
22:10:41.768679	2102	2113	184	2037	
22:10:41.790798	2117	1999	285	1948	
22:10:41.812915	2034	2186	164	1945	
22:10:41.835034	2052	2023	24	1991	
22:10:41.857152	1963	2111	0	2012	
22:10:41.879271	2053	2153	3	1955	
22:10:41.901389	2115	2094	113	1939	
22:10:41.923508	2012	1918	83	1990	
22:10:41.945626	2114	1833	120	1905	
22:10:41.967745	2074	2185	173	2014	
22:10:41.989863	2058	1986	0	1920	
22:10:42.011982	2025	2184	65	1877	
22:10:42.034101	2133	2093	184	1936	
22:10:42.056218	2126	2130	161	1860	
22:10:42.078337	2061	2084	127	1985	
22:10:42.100454	2005	1985	124	1911	
22:10:42.122573	2036	2079	175	1915	
22:10:42.144691	2048	2122	276	1943	
22:10:42.166810	2033	1999	120	2022	
22:10:42.188929	2021	2128	94	1945	
22:10:42.211047	2011	2105	58	1913	
22:10:42.233165	2064	2093	121	1960	
22:10:42.255283	2152	2149	69	1993	
22:10:42.277404	2026	2157	93	1928	
22:10:42.299521	2112	2137	30	2020	
22:10:42.321641	2093	2149	57	2029	
22:10:42.343757	2171	2059	12	1989	
22:10:42.365876	2017	1968	206	1984	
22:10:42.387995	2070	2076	209	1909	
22:10:42.410114	2091	2224	140	1941	
22:10:42.432231	2066	2082	173	1964	
22:10:42.454349	2115	2253	196	1912	
22:10:42.476468	2045	2158	238	1996	
22:10:42.498586	2143	1916	82	2014	
22:10:42.520705	2074	2213	142	1998	
22:10:42.542823	2018	2172	141	2019	
22:10:42.564941	2063	2114	214	1917	
22:10:42.587060	2103	2080	85	1956	
22:10:42.609179	2055	2212	208	1938	
22:10:42.631297	1969	2096	104	2001	
22:10:42.653415	2088	1974	189	2007	
22:10:42.675533	2096	2155	171	2004	
22:10:42.697653	2063	2129	197	1918	
22:10:42.719771	2054	2227	93	2001	
22:10:42.741889	2132	2092	157	1904	
22:10:42.764007	2015	2212	156	1901	
22:10:42.786125	1970	2143	208	1923	
22:10:42.808246	2158	2075	227	1928	
22:10:42.830363	2035	2130	86	1890	
22:10:42.852481	2020	2205	99	1958	
22:10:42.874599	2126	2088	100	1978	
22:10:42.896717	2128	2084	96	2021	
22:10:42.918836	2087	2088	191	1913	
22:10:42.940955	2061	1938	7	1977	
22:10:42.963073	2072	2084	141	1975	
22:10:42.985191	2136	2011	140	1942	
22:10:43.007309	2033	1918	53	1806	
22:10:43.029428	2078	2136	104	2035	
22:10:43.051546	2013	2291	107	1994	
22:10:43.073665	2026	2163	0	1869	
22:10:43.095783	2129	2225	212	1916	
22:10:43.117902	2016	2050	249	1832	
22:10:43.140020	2014	1941	80	1988	
22:10:43.162139	2084	2130	103	1976	
22:10:43.184257	1992	1921	201	1935	
22:10:43.206375	2020	2087	240	1985	
22:10:43.228494	2127	1782	55	1871	
22:10:43.250612	2097	2189	193	1988	
22:10:43.272731	1978	2055	225	1980	
22:10:43.294849	2029	2141	169	1955	
22:10:43.316967	2115	2050	77	1950	
22:10:43.339086	2047	2162	149	1997	
22:10:43.361204	2085	2240	133	1962	
22:10:43.383323	2141	2023	28	1973	
22:10:43.405441	2038	2130	234	1955	
22:10:43.427559	2139	2236	137	2004	
22:10:43.449678	2141	2088	127	1857	
22:10:43.471796	2108	1975	206	1961	
22:10:43.493915	2126	2172	157	1969	
22:10:43.516033	2071	2139	115	2003	
22:10:43.538152	2028	2151	210	1917	
22:10:43.560269	1949	1960	0	1892	
22:10:43.582388	2111	2207	156	1965	
22:10:43.604506	1993	2149	14	2033	
22:10:43.626625	2145	2111	153	1936	
22:10:43.648744	2082	2050	202	1908	
22:10:43.670862	2064	2025	129	1906	
22:10:43.692980	2111	2074	128	1965	
22:10:43.715099	2092	2200	7	1975	
22:10:43.737217	2040	2027	65	1996	
22:10:43.759336	2026	1999	133	1924	
22:10:43.781454	2007	2047	156	2067	
22:10:43.803572	2160	2269	91	1965	
22:10:43.825691	1995	2037	40	1970	
22:10:43.847809	1981	2201	158	1941	
22:10:43.869928	2116	1915	242	1932	
22:10:43.892046	2116	2140	122	1966	
22:10:43.914164	2081	2105	160	1900	
22:10:43.936282	2148	1967	194	2014	
22:10:43.958401	2159	2100	216	1952	
22:10:43.980519	2003	2244	71	1874	
22:10:44.002638	2104	1871	83	1991	
22:10:44.024757	2032	2005	142	1973	
22:10:44.046874	2075	2159	178	1969	
22:10:44.068993	2066	2016	170	1920	
22:10:44.091111	2079	2091	56	2000	
22:10:44.113231	2057	1998	159	1934	
22:10:44.135348	2149	2007	278	1966	
22:10:44.157467	2005	2194	191	1896	
22:10:44.179585	2005	1761	14	1994	
22:10:44.201704	2053	1946	77	1905	
22:10:44.223822	2169	2220	104	1990	
22:10:44.245940	2074	2085	138	2017	
22:10:44.268059	2141	2083	224	1938	
22:10:44.290177	2067	2263	112	1970	
