#    Time  Long.axis      Spin1      Spin2
 276.6402 -0.9452413 -0.1631970  0.2826405
 276.6747 -0.9454719 -0.3080403  0.1058022
 276.7093 -0.9457007 -0.2990714 -0.1273048
 276.7439 -0.9475024 -0.1543418 -0.2800317
 276.7798 -0.9509667  0.0567242 -0.3040472
 276.8144 -0.9499839  0.2466852 -0.1915124
 276.8489 -0.9476899  0.3190526  0.0094450
 276.8835 -0.9492585  0.2406568  0.2024663
 276.9194 -0.9505253  0.0476793  0.3069664
 276.9540 -0.9487219 -0.1694223  0.2668760
 276.9886 -0.9499708 -0.2990817  0.0900308
 277.0231 -0.9483570 -0.2870216 -0.1350468
 277.0577 -0.9470984 -0.1422864 -0.2876790
 277.0936 -0.9554654  0.0657724 -0.2876803
 277.1282 -0.9553519  0.2436793 -0.1671024
 277.1628 -0.9525099  0.3039879  0.0177855
 277.1973 -0.9518722  0.2225736  0.2107136
 277.2332 -0.9536520  0.0326041  0.2991402
 277.2678 -0.9519497 -0.1754596  0.2510095
 277.3024 -0.9522808 -0.2960775  0.0741576
 277.3369 -0.9528181 -0.2719928 -0.1347504
 277.3715 -0.9520838 -0.1242744 -0.2794500
 277.4074 -0.9570089  0.0777237 -0.2794512
 277.4420 -0.9573299  0.2465155 -0.1508299
 277.4766 -0.9537174  0.2977422  0.0421039
 277.5111 -0.9552735  0.2072782  0.2109225
 277.5471 -0.9564712  0.0173015  0.2913134
 277.5816 -0.9567181 -0.1817234  0.2273038
 277.6162 -0.9565050 -0.2872681  0.0507466
 277.6507 -0.9566989 -0.2540982 -0.1419907
 277.6853 -0.9587725 -0.1093897 -0.2622769
 277.7212 -0.9586213  0.0896004 -0.2702167
 277.7558 -0.9606981  0.2433583 -0.1335513
 277.7903 -0.9578847  0.2825245  0.0513506
 277.8249 -0.9569820  0.1889662  0.2201756
 277.8609 -0.9586660  0.0049381  0.2844910
 277.8954 -0.9571520 -0.1881007  0.2201774
 277.9300 -0.9576443 -0.2846779  0.0433121
 277.9673 -0.9602377 -0.2303971 -0.1576729
 278.0019 -0.9594966 -0.0796517 -0.2702257
 278.0378 -0.9625398  0.1133524 -0.2463094
 278.0724 -0.9623382  0.2520753 -0.1018003
 278.1069 -0.9599050  0.2701707  0.0747677
 278.1415 -0.9608440  0.1585897  0.2272184
 278.1774 -0.9609518 -0.0283857  0.2752560
 278.2120 -0.9604852 -0.2063153  0.1868211
 278.2466 -0.9611983 -0.2756788  0.0099491
 278.2811 -0.9593599 -0.2213959 -0.1749640
 278.3157 -0.9604818 -0.0615975 -0.2714415
 278.3516 -0.9628202  0.1253820 -0.2392836
 278.3862 -0.9638388  0.2520468 -0.0865284
 278.4211 -0.9602608  0.2641112  0.0902471
 278.4556 -0.9637298  0.1404628  0.2269252
 278.4916 -0.9625661 -0.0465195  0.2670251
 278.5261 -0.9614982 -0.2154082  0.1706475
 278.5607 -0.9611302 -0.2757266 -0.0142709
 278.5952 -0.9580071 -0.2063622 -0.1990904
 278.6298 -0.9617224 -0.0374726 -0.2714514
 278.6658 -0.9650304  0.1374503 -0.2232122
 278.7003 -0.9643521  0.2550719 -0.0704513
 278.7411 -0.9623316  0.2339616  0.1384913
 278.7757 -0.9661869  0.0861808  0.2430139
 278.8116 -0.9630202 -0.0977927  0.2510552
 278.8462 -0.9620909 -0.2395063  0.1304527
 278.8838 -0.9622455 -0.2606192 -0.0784931
 278.9222 -0.9640415 -0.1309323 -0.2312591
 278.9581 -0.9656968  0.0470122 -0.2553811
 278.9927 -0.9660220  0.2038458 -0.1588977
 279.0273 -0.9643109  0.2641674  0.0178899
 279.0670 -0.9642417  0.1797191  0.1947795
 279.1029 -0.9636527  0.0078041  0.2670440
 279.1375 -0.9643273 -0.1701068  0.2028215
 279.1721 -0.9637151 -0.2636062  0.0420118
 279.2142 -0.9620640 -0.2093176 -0.1749828
 279.2488 -0.9632479 -0.0525181 -0.2634301
 279.2847 -0.9662660  0.1284493 -0.2232280
 279.3193 -0.9645010  0.2521115 -0.0785975
 279.3539 -0.9634796  0.2521125  0.0902568
 279.3884 -0.9646004  0.1344832  0.2268489
 279.4243 -0.9624094 -0.0495030  0.2670536
 279.4589 -0.9635689 -0.2123395  0.1626249
 279.4935 -0.9627004 -0.2696481 -0.0223133
 279.5311 -0.9623332 -0.1851200 -0.1991116
 279.5657 -0.9623080 -0.0161745 -0.2714804
 279.6017 -0.9643150  0.1648750 -0.2071541
 279.6362 -0.9620214  0.2675034 -0.0543769
 279.6708 -0.9613849  0.2464283  0.1225244
 279.7053 -0.9622565  0.1047400  0.2511811
 279.7413 -0.9639072 -0.0882640  0.2511821
 279.7758 -0.9636560 -0.2330087  0.1306675
 279.8104 -0.9615732 -0.2691299 -0.0542775
 279.8481 -0.9614747 -0.1605436 -0.2231417
 279.8826 -0.9623119  0.0174193 -0.2713896
 279.9185 -0.9641207  0.1923673 -0.1829374
 279.9531 -0.9606656  0.2768259 -0.0221134
 279.9877 -0.9604120  0.2316192  0.1547944
 280.0222 -0.9628810  0.0748816  0.2593318
 280.0582 -0.9623732 -0.1211080  0.2432502
 280.0927 -0.9622396 -0.2537547  0.0985067
 280.1273 -0.9602217 -0.2627672 -0.0944863
 280.1619 -0.9595827 -0.1482195 -0.2392322
 280.1964 -0.9640387  0.0356693 -0.2633575
 280.2324 -0.9643724  0.1984822 -0.1749022
 280.2669 -0.9608984  0.2768354 -0.0060311
 280.3015 -0.9597281  0.2165825  0.1789243
 280.3361 -0.9599822  0.0507523  0.2754239
 280.3720 -0.9599196 -0.1392111  0.2432585
 280.4066 -0.9597761 -0.2657917  0.0904684
 280.4411 -0.9602249 -0.2597220 -0.1025312
 280.4757 -0.9589181 -0.1390242 -0.2472821
 280.5116 -0.9614107  0.0450218 -0.2714083
 280.5462 -0.9624788  0.2139865 -0.1668665
 280.5835 -0.9595304  0.2803895  0.0261358
 280.6180 -0.9597584  0.2020727  0.1950141
 280.6540 -0.9586730  0.0242458  0.2834753
 280.6886 -0.9571878 -0.1687032  0.2352250
 280.7231 -0.9572806 -0.2832218  0.0583039
 280.7577 -0.9572462 -0.2559979 -0.1347025
 280.7922 -0.9560165 -0.1112006 -0.2714166
 280.8282 -0.9612136  0.0818641 -0.2633756
 280.8627 -0.9597822  0.2417471 -0.1427461
 280.8973 -0.9560904  0.2900147  0.0422208
 280.9319 -0.9550749  0.1995155  0.2191471
 280.9678 -0.9539929  0.0124815  0.2995692
 281.0023 -0.9538544 -0.1866206  0.2352331
 281.0369 -0.9559514 -0.2891894  0.0502637
 281.0715 -0.9548416 -0.2560066 -0.1507915
 281.1060 -0.9547053 -0.1021541 -0.2794680
 281.1420 -0.9575636  0.0969506 -0.2714268
 281.1765 -0.9578246  0.2538222 -0.1347086
 281.2111 -0.9543087  0.2930788  0.0583069
 281.2457 -0.9556001  0.1876435  0.2271967
 281.2816 -0.9540569 -0.0052794  0.2995791
 281.3162 -0.9521912 -0.2042373  0.2271984
 281.3507 -0.9518502 -0.3036420  0.0422229
 281.3853 -0.9523413 -0.2553362 -0.1668815
 281.4199 -0.9533045 -0.0924282 -0.2875197
 281.4558 -0.9554728  0.1157337 -0.2714358
 281.4904 -0.9526468  0.2726106 -0.1347131
 281.5249 -0.9482085  0.3088140  0.0743940
 281.5595 -0.9509307  0.1911569  0.2432895
 281.5982 -0.9483247 -0.0320922  0.3156745
 281.6328 -0.9489820 -0.2342246  0.2111206
 281.6673 -0.9488118 -0.3156821  0.0100534
 281.7018 -0.9501855 -0.2462940 -0.1910153
 281.7364 -0.9479494 -0.0652789 -0.3116577
 281.7724 -0.9531217  0.1489239 -0.2634020
 281.8069 -0.9475794  0.2997723 -0.1105890
 281.8415 -0.9441638  0.3117658  0.1065680
 281.8760 -0.9450888  0.1758521  0.2754692
 281.9120 -0.9449544 -0.0475553  0.3237278
 281.9465 -0.9458030 -0.2468283  0.2110271
 281.9811 -0.9455670 -0.3254224  0.0018097
 282.0157 -0.9431797 -0.2530527 -0.2153517
 282.0502 -0.9455114 -0.0600012 -0.3200126
 282.0862 -0.9489317  0.1602427 -0.2717553
 282.1207 -0.9456400  0.3110583 -0.0949086
 282.1553 -0.9415058  0.3140387  0.1222556
 282.1926 -0.9416573  0.1541349  0.2992056
 282.2285 -0.9402883 -0.0781803  0.3312789
 282.2659 -0.9428447 -0.2863604  0.1704157
 282.3004 -0.9411873 -0.3346352 -0.0467514
 282.3350 -0.9406364 -0.2230029 -0.2558768
 282.3696 -0.9416344 -0.0148217 -0.3363107
 282.4055 -0.9439683  0.2084468 -0.2558786
 282.4401 -0.9399176  0.3381851 -0.0467520
 282.4746 -0.9354182  0.3140490  0.1623760
 282.5092 -0.9396562  0.1330196  0.3152015
 282.5451 -0.9365695 -0.1143890  0.3312896
 282.5797 -0.9366296 -0.3014555  0.1784647
 282.6142 -0.9358633 -0.3467147 -0.0628399
 282.6488 -0.9346496 -0.2290445 -0.2719720
 282.6833 -0.9358422 -0.0027532 -0.3524086
 282.7193 -0.9419201  0.2175052 -0.2558868
 282.7539 -0.9343478  0.3532821 -0.0467535
 282.7884 -0.9314567  0.3170763  0.1784685
 282.8230 -0.9316356  0.1300066  0.3393426
 282.8589 -0.9321961 -0.1264618  0.3391428
 282.8935 -0.9301786 -0.3165516  0.1859108
 282.9280 -0.9323871 -0.3557777 -0.0638474
 282.9626 -0.9318125 -0.2290518 -0.2815327
 282.9975 -0.9320270  0.0032813 -0.3623741
 283.0334 -0.9339833  0.2386335 -0.2659497
 283.0680 -0.9295870  0.3653627 -0.0487660
 283.1026 -0.9255915  0.3259498  0.1924504
 283.1371 -0.9299648  0.1265408  0.3451852
 283.1751 -0.9287166 -0.1543388  0.3371425
 283.2097 -0.9260691 -0.3417191  0.1600754
 283.2443 -0.9266986 -0.3629552 -0.0974331
 283.2788 -0.9238084 -0.2180077 -0.3147232
 283.3186 -0.9302072  0.0536723 -0.3630894
 283.3531 -0.9328838  0.2800929 -0.2264415
 283.3877 -0.9250749  0.3797825 -0.0013072
 283.4222 -0.9239216  0.3043853  0.2317723
 283.4568 -0.9263736  0.0780768  0.3684236
 283.4948 -0.9226357 -0.2025478  0.3282039
 283.5294 -0.9219687 -0.3685100  0.1190548
 283.5640 -0.9214342 -0.3565167 -0.1544500
 283.5985 -0.9205090 -0.1785984 -0.3475136
 283.6452 -0.9275207  0.1561942 -0.3395714
 283.6797 -0.9243627  0.3522208 -0.1466085
 283.7143 -0.9157720  0.3883570  0.1026665
 283.7488 -0.9227374  0.2374809  0.3035761
 283.7879 -0.9183211 -0.0552213  0.3919656
 283.8224 -0.9170113 -0.2996446  0.2632554
 283.8570 -0.9168341 -0.3992257  0.0058323
 283.8916 -0.9160498 -0.3056818 -0.2596371
 283.9261 -0.9146432 -0.0793629 -0.3963955
 283.9621 -0.9246713  0.1861866 -0.3321407
 283.9966 -0.9195312  0.3732797 -0.1229820
 284.0312 -0.9128076  0.3883690  0.1263008
 284.0658 -0.9197738  0.2163648  0.3274178
 284.1052 -0.9123627 -0.0884172  0.3997207
 284.1397 -0.9111893 -0.3298304  0.2468724
 284.1743 -0.9121924 -0.4082909 -0.0346930
 284.2088 -0.9092130 -0.2966381 -0.2921258
 284.2434 -0.9166255 -0.0491884 -0.3967092
 284.2794 -0.9201599  0.2193869 -0.3243071
 284.3139 -0.9148753  0.3913972 -0.0990523
 284.3484 -0.9090710  0.3853630  0.1583836
 284.3830 -0.9131280  0.1922295  0.3595067
 284.4190 -0.9114786 -0.0974730  0.3996321
 284.4535 -0.9079102 -0.3388935  0.2466786
 284.4881 -0.9080727 -0.4173564 -0.0348951
 284.5226 -0.9071565 -0.3025693 -0.2924362
 284.5572 -0.9094744 -0.0459457 -0.4132133
 284.5931 -0.9154118  0.2257308 -0.3332669
 284.6277 -0.9069874  0.4069128 -0.1086087
 284.6623 -0.9025587  0.3979361  0.1644221
 284.6968 -0.9062948  0.1987612  0.3729930
 284.7328 -0.9052611 -0.1000034  0.4129185
 284.7673 -0.9020528 -0.3504845  0.2519153
 284.8019 -0.9039867 -0.4258942 -0.0377120
 284.8365 -0.8999583 -0.3051812 -0.3113512
 284.8710 -0.9045177 -0.0456453 -0.4239862
 284.9070 -0.9130297  0.2319996 -0.3354892
 284.9415 -0.9063191  0.4100559 -0.1021757
 284.9761 -0.8999054  0.4010036  0.1713661
 285.0106 -0.9037903  0.1958247  0.3805467
 285.0493 -0.9015184 -0.1300724  0.4127297
 285.0839 -0.8992631 -0.3684516  0.2357313
 285.1185 -0.8992533 -0.4317918 -0.0699955
 285.1530 -0.8922716 -0.2929675 -0.3435424
 285.1876 -0.8977667 -0.0183341 -0.4400896
 285.2235 -0.9085856  0.2593190 -0.3274535
 285.2581 -0.9002476  0.4283267 -0.0780420
 285.2926 -0.8944518  0.3981481  0.2035535
 285.3272 -0.9005799  0.1778355  0.3966489
 285.3632 -0.8930826 -0.1360367  0.4288328
 285.3977 -0.8920992 -0.3804965  0.2436832
 285.4323 -0.8948353 -0.4408583 -0.0700981
 285.4668 -0.8902343 -0.2989742 -0.3436528
 285.5014 -0.8937224 -0.0182592 -0.4482486
 285.5373 -0.9067661  0.2654757 -0.3275635
 285.5719 -0.8965343  0.4344882 -0.0862912
 285.6064 -0.8903368  0.4073646  0.2033581
 285.6410 -0.8964437  0.1810096  0.4045050
 285.6769 -0.8893390 -0.1358897  0.4365892
 285.7115 -0.8883525 -0.3894108  0.2432879
 285.7461 -0.8924589 -0.4467562 -0.0626576
 285.7806 -0.8857755 -0.3018877 -0.3525132
 285.8152 -0.8932124 -0.0181842 -0.4492671
 285.8511 -0.8994937  0.2685392 -0.3446706
 285.8857 -0.8919763  0.4435929 -0.0871988
 285.9203 -0.8858944  0.4133749  0.2105048
 285.9548 -0.8926257  0.1839575  0.4115569
 285.9908 -0.8892922 -0.1390249  0.4356965
 286.0253 -0.8849483 -0.3925533  0.2505363
 286.0599 -0.8886764 -0.4529562 -0.0713090
 286.0944 -0.8801769 -0.3080836 -0.3610722
 286.1290 -0.8888357 -0.0213539 -0.4577283
 286.1649 -0.9023871  0.2683958 -0.3371369
 286.1995 -0.8904788  0.4464726 -0.0878047
 286.2341 -0.8832670  0.4193097  0.2098067
 286.2686 -0.8929514  0.1839249  0.4108642
 286.3046 -0.8811557 -0.1420093  0.4509966
 286.3391 -0.8825012 -0.3985252  0.2497386
 286.3737 -0.8840096 -0.4618726 -0.0721156
 286.4082 -0.8788300 -0.3109595 -0.3618868
 286.4428 -0.8842725 -0.0211658 -0.4664914
 286.4787 -0.8971815  0.2746285 -0.3458967
 286.5133 -0.8872446  0.4527479 -0.0884106
 286.5479 -0.8803792  0.4255843  0.2093095
 286.5824 -0.8848847  0.1871369  0.4265663
 286.6184 -0.8813789 -0.1418623  0.4506067
 286.6529 -0.8812620 -0.4014414  0.2494437
 286.6875 -0.8824342 -0.4648283 -0.0724194
 286.7220 -0.8742874 -0.3139109 -0.3702451
 286.7566 -0.8841073 -0.0211287 -0.4668060
 286.7925 -0.8920630  0.2807106 -0.3541541
 286.8271 -0.8864393  0.4557787 -0.0805675
 286.8617 -0.8789545  0.4286144  0.2091141
 286.8962 -0.8843394  0.1901228  0.4263768
 286.9322 -0.8767641 -0.1449224  0.4585653
 286.9667 -0.8761494 -0.4075648  0.2573968
 287.0013 -0.8784712 -0.4709534 -0.0805688
 287.0359 -0.8754340 -0.3200319 -0.3622084
 287.0704 -0.8798028 -0.0212047 -0.4748656
 287.1064 -0.8961352  0.2776243 -0.3462174
 287.1409 -0.8849041  0.4587341 -0.0806703
 287.1755 -0.8770557  0.4285505  0.2170661
 287.2100 -0.8850812  0.1870716  0.4261871
 287.2460 -0.8773498 -0.1419455  0.4583763
 287.2805 -0.8737991 -0.4075756  0.2652495
 287.3151 -0.8775249 -0.4739844 -0.0727250
 287.3497 -0.8753436 -0.3200404 -0.3624192
 287.3842 -0.8751279 -0.0272046 -0.4831264
 287.4202 -0.8941857  0.2837064 -0.3463272
 287.4547 -0.8809184  0.4648588 -0.0888201
 287.4893 -0.8760188  0.4346744  0.2089241
 287.5238 -0.8798428  0.1931515  0.4342455
 287.5598 -0.8768554 -0.1449301  0.4583884
 287.5943 -0.8761944 -0.4075864  0.2572093
 287.6289 -0.8775179 -0.4739969 -0.0727270
 287.6635 -0.8684980 -0.3200489 -0.3785233
 287.7008 -0.8755386  0.0029432 -0.4831393
 287.7367 -0.8913386  0.3017881 -0.3382891
 287.7713 -0.8792278  0.4708330 -0.0726272
 287.8058 -0.8758572  0.4224982  0.2331724
 287.8404 -0.8847151  0.1688941  0.4344583
 287.8763 -0.8723784 -0.1692342  0.4586019
 287.9109 -0.8720129 -0.4258603  0.2413224
 287.9455 -0.8758194 -0.4711418 -0.1047175
 287.9800 -0.8704112 -0.3051148 -0.3863797
 288.0146 -0.8800379 -0.0002264 -0.4749034
 288.0505 -0.8884053  0.3016451 -0.3460437
 288.0851 -0.8799443  0.4706944 -0.0643804
 288.1197 -0.8743622  0.4254148  0.2334802
 288.1542 -0.8806171  0.1688608  0.4427183
 288.1902 -0.8764070 -0.1692009  0.4508678
 288.2247 -0.8697074 -0.4257580  0.2496781
 288.2593 -0.8726564 -0.4770404 -0.1044184
 288.2938 -0.8705910 -0.3049716 -0.3860877
 288.3284 -0.8758071 -0.0000377 -0.4826613
 288.3643 -0.8905150  0.3048602 -0.3377029
 288.3989 -0.8765950  0.4769703 -0.0638790
 288.4335 -0.8740838  0.4256519  0.2340897
 288.4680 -0.8789882  0.1750914  0.4435343
 288.5040 -0.8723984 -0.1660354  0.4597318
 288.5413 -0.8716611 -0.4347121  0.2263457
 288.5758 -0.8744871 -0.4679206 -0.1277599
 288.6104 -0.8708513 -0.2837343 -0.4013886
 288.6450 -0.8845726  0.0242263 -0.4657730
 288.6809 -0.8914802  0.3201132 -0.3206097
 288.7155 -0.8779814  0.4771335 -0.0386302
 288.7500 -0.8764179  0.4107193  0.2513988
 288.7846 -0.8796809  0.1450578  0.4529014
 288.8205 -0.8703017 -0.1930588  0.4531040
 288.8551 -0.8734264 -0.4345722  0.2197118
 288.8896 -0.8747802 -0.4677815 -0.1262541
 288.9242 -0.8716213 -0.2836282 -0.3997891
 288.9588 -0.8768372  0.0243402 -0.4801708
 288.9947 -0.8930305  0.3171779 -0.3192094
 289.0293 -0.8792561  0.4741643 -0.0455727
 289.0638 -0.8723799  0.4137863  0.2602581
 289.0984 -0.8799019  0.1420802  0.4534158
 289.1343 -0.8749537 -0.1900069  0.4453688
 289.1744 -0.8749906 -0.4526593  0.1717296
 289.2090 -0.8759534 -0.4465848 -0.1823940
 289.2435 -0.8690494 -0.2412938 -0.4318917
 289.2795 -0.8872267  0.0697014 -0.4560378
 289.3141 -0.8916694  0.3565084 -0.2789756
 289.3486 -0.8753631  0.4833462  0.0107647
 289.3832 -0.8772317  0.3807003  0.2924581
 289.4177 -0.8775313  0.0969113  0.4696244
 289.4537 -0.8758797 -0.2351841  0.4213351
 289.4986 -0.8781233 -0.4736908  0.0672046
 289.5332 -0.8746852 -0.4072726 -0.2627827
 289.5677 -0.8766398 -0.1536711 -0.4559473
 289.6037 -0.8903632  0.1663894 -0.4237545
 289.6382 -0.8884141  0.4139556 -0.1983965
 289.6728 -0.8763432  0.4713197  0.0993997
 289.7101 -0.8822552  0.2871552  0.3730519
 289.7460 -0.8822465 -0.0329084  0.4696362
 289.7806 -0.8741436 -0.3378404  0.3489081
 289.8152 -0.8783569 -0.4767215  0.0350116
 289.8497 -0.8767074 -0.3860730 -0.2869352
 289.8843 -0.8809865 -0.1263515 -0.4559585
 289.9202 -0.8942484  0.1847349 -0.4076675
 289.9548 -0.8902840  0.4173245 -0.1823039
 289.9893 -0.8789846  0.4626510  0.1154997
 290.0239 -0.8864617  0.2845204  0.3650121
 290.0598 -0.8823619 -0.0294749  0.4696475
 290.0944 -0.8797651 -0.3313949  0.3408676
 290.1321 -0.8840531 -0.4672602  0.0108659
 290.1667 -0.8804859 -0.3645703 -0.3030397
 290.2012 -0.8848220 -0.0958226 -0.4559693
 290.2372 -0.8995319  0.2091573 -0.3835304
 290.2717 -0.8919222  0.4265808 -0.1500119
 290.3118 -0.8832227  0.4296013  0.1880436
 290.3463 -0.8823377  0.2091967  0.4215648
 290.3823 -0.8838185 -0.1138640  0.4537619
 290.4169 -0.8828248 -0.3795602  0.2766848
 290.4514 -0.8862019 -0.4610817 -0.0452758
 290.4860 -0.8842837 -0.3252527 -0.3350418
 290.5205 -0.8889802 -0.0444969 -0.4557788
 290.5565 -0.9019424  0.2513947 -0.3511418
 290.5910 -0.8914514  0.4415741 -0.1016201
 290.6256 -0.8864042  0.4264409  0.1800994
 290.6602 -0.8935041  0.2090506  0.3974271
 290.6961 -0.8882625 -0.1109983  0.4457232
 290.7307 -0.8878332 -0.3736812  0.2685414
 290.7652 -0.8907881 -0.4521475 -0.0453775
 290.7998 -0.8883267 -0.3222031 -0.3272016
 290.8344 -0.8929625 -0.0443469 -0.4479413
 290.8703 -0.9034491  0.2456259 -0.3513511
 290.9048 -0.8947009  0.4329413 -0.1098730
 290.9394 -0.8859640  0.4239598  0.1879517
 290.9767 -0.8921222  0.1824093  0.4133338
 291.0127 -0.8890917 -0.1346277  0.4374830
 291.0472 -0.8898927 -0.3852391  0.2442988
 291.0818 -0.8939996 -0.4426090 -0.0697280
 291.1164 -0.8907756 -0.2976399 -0.3434085
 291.1509 -0.8938504 -0.0167579 -0.4480521
 291.1869 -0.9072623  0.2640878 -0.3273113
 291.2214 -0.8986463  0.4301959 -0.0858276
 291.2560 -0.8935098  0.4000023  0.2040549
 291.2905 -0.8975779  0.1734681  0.4052934
 291.3265 -0.8968403 -0.1345551  0.4213935
 291.3610 -0.8946581 -0.3791709  0.2362546
 291.3956 -0.8969671 -0.4365798 -0.0696289
 291.4301 -0.8928043 -0.2916075 -0.3433155
 291.4647 -0.8978847 -0.0167582 -0.4399117
 291.5007 -0.9101573  0.2640936 -0.3191682
 291.5352 -0.8993828  0.4302053 -0.0776792
 291.5698 -0.8979624  0.3940098  0.1960097
 291.6043 -0.9011429  0.1735852  0.3972526
 291.6403 -0.9005964 -0.1344071  0.4133531
 291.6748 -0.8985164 -0.3699319  0.2362598
 291.7094 -0.9014125 -0.4273420 -0.0695298
 291.7440 -0.8978718 -0.2855747 -0.3350720
 291.7785 -0.9019227 -0.0140032 -0.4316704
 291.8145 -0.9157709  0.2545878 -0.3107229
 291.8490 -0.9060460  0.4174948 -0.0691280
 291.8836 -0.9007930  0.3871867  0.1966177
 291.9182 -0.9090277  0.1666439  0.3819666
 291.9541 -0.9036847 -0.1354292  0.4062179
 291.9886 -0.9035913 -0.3619758  0.2291207
 292.0232 -0.9045375 -0.4194249 -0.0767762
 292.0578 -0.9045985 -0.2743706 -0.3262243
 292.0923 -0.9060938 -0.0146075 -0.4228247
 292.1283 -0.9161001  0.2542536 -0.3100253
 292.1628 -0.9075150  0.4144086 -0.0684251
 292.1974 -0.9044595  0.3781737  0.1973263
 292.2320 -0.9131730  0.1607591  0.3745284
 292.2679 -0.9109703 -0.1321482  0.3907300
 292.3025 -0.9098946 -0.3556043  0.2136291
 292.3370 -0.9102734 -0.4069397 -0.0761741
 292.3716 -0.9095262 -0.2680350 -0.3176779
 292.4061 -0.9137001 -0.0113616 -0.4062302
 292.4421 -0.9221410  0.2422933 -0.3015791
 292.4766 -0.9155906  0.3962990 -0.0681246
 292.5112 -0.9118059  0.3599878  0.1975317
 292.5457 -0.9152030  0.1484948  0.3746368
 292.5817 -0.9142916 -0.1324529  0.3827886
 292.6163 -0.9138717 -0.3499875  0.2057846
 292.6508 -0.9133731 -0.3983797 -0.0839241
 292.6854 -0.9112794 -0.2624918 -0.3172820
 292.7199 -0.9174794 -0.0088328 -0.3976852
 292.7559 -0.9250834  0.2418077 -0.2928306
 292.7904 -0.9202749  0.3867572 -0.0592707
 292.8250 -0.9158176  0.3535406  0.1904917
 292.8596 -0.9221946  0.1421564  0.3596508
 292.8955 -0.9171368 -0.1326444  0.3758531
 292.9301 -0.9188102 -0.3410109  0.1987447
 292.9646 -0.9205809 -0.3832889 -0.0749697
 292.9992 -0.9211755 -0.2473982 -0.3003827
 293.0338 -0.9246169 -0.0027933 -0.3808881
 293.0697 -0.9285822  0.2478523 -0.2762325
 293.1042 -0.9228123  0.3807255 -0.0588694
 293.1388 -0.9214385  0.3384486  0.1907975
 293.1761 -0.9255145  0.1180005  0.3598594
 293.2121 -0.9233525 -0.1537861  0.3518097
 293.2466 -0.9240492 -0.3440376  0.1666471
 293.2812 -0.9235616 -0.3681973 -0.1070730
 293.3158 -0.9219869 -0.2232442 -0.3163893
 293.3503 -0.9276136  0.0243855 -0.3727444
 293.3863 -0.9321947  0.2599368 -0.2518848
 293.4208 -0.9243090  0.3807331 -0.0263659
 293.4554 -0.9261332  0.3203359  0.1991539
 293.4899 -0.9295937  0.1089431  0.3521178
 293.5259 -0.9261899 -0.1537891  0.3442691
 293.5604 -0.9275641 -0.3380046  0.1593041
 293.5950 -0.9283874 -0.3561249 -0.1061694
 293.6295 -0.9278991 -0.2112066 -0.3072378
 293.6641 -0.9342040  0.0303881 -0.3554426
 293.7001 -0.9363135  0.2538643 -0.2426314
 293.7346 -0.9316237  0.3625454 -0.0252595
 293.7692 -0.9310033  0.3051670  0.2002648
 293.8037 -0.9338401  0.0937700  0.3451809
 293.8397 -0.9316464 -0.1538677  0.3291805
 293.8742 -0.9321737 -0.3320468  0.1442118
 293.9088 -0.9331693 -0.3411075 -0.1133167
 293.9434 -0.9334327 -0.1991686 -0.2983878
 293.9779 -0.9374588  0.0333710 -0.3464929
 294.0139 -0.9421495  0.2477915 -0.2257291
 294.0484 -0.9365358  0.3504725 -0.0083529
 294.0830 -0.9365736  0.2870528  0.2010738
 294.1176 -0.9373470  0.0847117  0.3379416
 294.1535 -0.9391004 -0.1568906  0.3057382
 294.1880 -0.9375177 -0.3199730  0.1366667
 294.2226 -0.9384775 -0.3290338 -0.1048652
 294.2572 -0.9366210 -0.1840721 -0.2980915
 294.2917 -0.9429230  0.0424318 -0.3302966
 294.3277 -0.9432886  0.2508162 -0.2174809
 294.3622 -0.9387751  0.3444389  0.0079505
 294.3968 -0.9418224  0.2750156  0.1932277
 294.4313 -0.9409041  0.0757285  0.3300980
 294.4673 -0.9410967 -0.1598004  0.2979946
 294.5019 -0.9427565 -0.3107677  0.1209694
 294.5364 -0.9418196 -0.3137507 -0.1205670
